gene,Control,Control,Control,M2b,M2b,M2b
6430411K18Rik,0,0,0,0,0,1
Mir433,0,0,0,0,0,0
Mir127,0,0,0,0,0,0
Mir434,0,0,0,0,0,0
Mir432,0,0,0,0,0,0
Mir3071,0,0,0,0,0,0
Mir136,0,0,0,0,0,0
Rian,0,3,6,6,1,8
Mir341,0,0,0,0,0,0
Mir1188,0,0,0,0,0,0
Mir370,0,0,0,0,0,0
AF357425,0,0,0,0,0,0
AF357426,0,0,0,0,0,0
DQ267100,0,0,0,0,0,0
AF357359,0,0,0,0,0,0
DQ267101,0,0,0,0,0,0
AF357355,0,1,0,0,0,0
DQ267102,0,0,0,0,0,0
Mir882,0,0,0,0,0,0
Mir379,0,0,0,0,0,0
Mir411,0,0,0,0,0,0
Mir299a,0,0,0,0,0,0
Mir299b,0,0,0,0,0,0
Mir380,0,0,0,0,0,0
Mir1197,0,0,0,0,0,0
Mir323,0,0,0,0,0,0
Mir758,0,0,0,0,0,0
Mir329,0,0,0,0,0,0
Mir494,0,0,0,0,0,0
Mir679,0,0,0,0,0,0
Mir1193,0,0,0,0,0,0
Mir666,0,0,0,0,0,0
Mir543,0,0,0,0,0,0
Mir495,0,0,0,0,0,0
Mir667,0,0,0,0,0,0
Mir376c,0,0,0,0,0,0
Mir654,0,0,0,0,0,0
Mir376b,0,0,0,0,0,0
Mir376a,0,0,0,0,0,0
Mir300,0,0,0,0,0,0
Mir381,0,0,0,0,0,0
Mir487b,0,0,0,0,0,0
Mir539,0,0,0,0,0,0
Mir544,0,0,0,0,0,0
Mir382,0,0,0,0,0,0
Mir134,0,0,0,0,0,0
Mir668,0,0,0,0,0,0
Mir485,0,0,0,0,0,0
Mirg,0,0,0,0,0,0
Mir453,0,0,0,0,0,0
Mir154,0,0,0,0,0,0
Mir496a,0,0,0,0,0,0
Mir377,0,0,0,0,0,0
Mir541,0,0,0,0,0,0
Mir409,0,0,0,0,0,0
Mir412,0,0,0,0,0,0
Mir369,0,0,0,0,0,0
Mir410,0,0,0,0,0,0
Mir3072,0,0,0,0,0,0
3110009F21Rik,0,0,0,0,0,0
Dio3os,0,0,0,0,0,1
Mir1247,0,0,0,0,0,0
Dio3,0,0,0,0,0,1
Ppp2r5c,435,189,419,262,503,368
B930059L03Rik,2,0,10,2,4,3
Dync1h1,5914,5037,3680,3045,8756,8473
1700001K19Rik,0,3,1,0,0,0
Hsp90aa1,12772,15124,34707,45243,19429,18846
Wdr20,120,146,89,145,220,177
Mok,5,10,0,17,0,6
Zfp839,42,50,34,27,58,56
Cinp,26,58,21,3,72,26
Tecpr2,51,21,21,22,48,44
Ankrd9,1,10,5,2,7,3
6030440G07Rik,0,0,0,4,0,0
Rcor1,176,114,174,105,336,298
4930595D18Rik,0,0,0,9,0,0
Traf3,681,817,476,510,1185,850
Amn,0,10,5,2,43,14
Cdc42bpb,454,414,526,376,769,587
A230065H16Rik,0,0,0,0,0,0
Exoc3l4,14,17,0,2,24,36
Tnfaip2,3304,2732,1404,1776,4205,4259
Gm266,0,0,0,0,0,0
Eif5,2952,3229,3718,4239,3428,2456
Snora28,0,0,14,40,4,8
2810029C07Rik,1,4,0,0,1,1
Mark3,313,242,243,265,544,387
Ckb,125,241,259,348,205,165
Trmt61a,19,5,18,52,34,17
Bag5,128,72,71,57,184,126
Apopt1,29,49,42,25,122,43
Klc1,405,264,324,286,373,404
Xrcc3,0,2,0,1,8,11
Zfyve21,9,15,1,0,13,13
Ppp1r13b,178,113,75,86,258,160
5033406O09Rik,0,0,5,0,7,0
2010107E04Rik,102,44,84,143,142,118
Tdrd9,4,0,0,10,0,2
Rd3l,0,0,0,0,0,0
Aspg,0,0,0,0,17,20
Mir3073a,0,0,0,0,0,0
Mir3073b,0,0,0,0,0,0
Mir203,0,0,0,0,0,0
Kif26a,4,0,1,7,0,0
A730018C14Rik,0,0,0,0,0,0
B020018J22Rik,0,0,0,0,0,1
A530016L24Rik,0,0,0,0,0,0
Tmem179,0,0,0,0,0,0
Inf2,246,184,224,178,382,338
Adssl1,92,22,52,58,133,154
Siva1,69,16,32,21,59,74
Akt1,786,475,393,326,909,904
Mir6939,0,6,0,0,3,6
Zbtb42,33,27,34,17,50,59
Cep170b,56,56,73,47,63,72
Mir6940,0,0,0,0,0,0
Pld4,223,127,347,424,359,386
BC022687,24,17,29,3,12,14
Cdca4,76,78,106,43,116,110
Gpr132,381,211,252,305,829,700
Jag2,5,8,23,6,13,21
Mir6941,0,0,0,0,0,0
Nudt14,0,3,6,11,1,1
Brf1,185,57,119,111,239,145
Btbd6,1,3,19,5,7,4
Pacs2,645,411,445,368,558,414
Tex22,2,0,4,1,5,7
Mta1,139,158,129,148,161,190
Crip2,3,13,0,12,23,11
Crip1,597,440,543,421,403,494
4930427A07Rik,10,0,0,0,9,4
Tmem121,0,0,0,0,0,0
Adam6b,0,0,0,0,6,0
Adam6a,0,0,0,0,0,0
Mir7094-1,0,0,0,0,0,0
Mir7094-2,0,0,0,0,0,0
Mir6388,0,0,0,0,0,0
Zfp386,69,40,63,48,106,98
Vipr2,5,5,0,0,3,3
Wdr60,10,16,11,22,8,6
Esyt2,154,143,242,163,246,190
D430020J02Rik,7,2,20,7,7,0
Ncapg2,152,119,279,238,120,128
Ptprn2,0,0,1,8,4,0
Gm10421,0,0,0,0,0,0
Gm5441,0,0,0,0,0,0
Mir153,0,0,0,0,0,0
Rapgef5,88,59,47,48,37,5
Cdca7l,0,4,7,11,2,29
Dnah11,3,16,0,3,14,10
Sp4,98,86,134,209,221,164
D230030E09Rik,0,0,0,0,0,0
Sp8,0,0,0,0,0,1
Abcb5,0,14,2,0,0,0
Itgb8,72,81,37,17,46,8
Macc1,19,64,6,11,14,16
Tmem196,0,0,0,25,0,0
Speer6-ps1,0,0,0,0,0,0
2810429I04Rik,0,0,11,0,0,0
1700024F13Rik,0,0,0,0,0,0
Gdi2,3312,2422,2869,2807,2986,2775
Fam208b,228,199,496,411,663,271
Asb13,42,11,23,21,18,38
Calml3,0,0,0,0,0,0
Calm4,0,0,0,0,1,0
Calm5,0,0,0,0,2,0
Net1,129,69,96,68,235,169
Tubal3,0,0,0,0,0,2
Ucn3,0,0,0,0,0,0
Akr1c14,0,0,0,0,10,0
Akr1c18,0,2,6,0,2,0
Akr1c13,10,17,8,19,22,20
Akr1c19,0,0,0,0,0,3
Marcksl1-ps4,3,0,0,0,0,0
Akr1c12,0,11,0,0,0,2
Akr1c6,0,0,0,0,0,0
Akr1c20,0,0,0,0,0,0
Akr1c21,0,0,2,0,0,0
Akr1e1,21,13,2,65,21,0
1700016G22Rik,0,0,0,5,0,0
Klf6,4273,4000,4606,5361,4195,3598
Pitrm1,355,453,428,470,289,214
Pfkp,470,351,448,522,723,663
Adarb2,0,0,11,0,0,1
Wdr37,281,140,299,163,306,211
Idi1,237,200,147,198,435,415
Idi2,0,4,0,3,0,8
Gtpbp4,514,413,494,567,591,481
Larp4b,604,529,457,480,1016,764
Dip2c,61,46,101,93,55,51
Zmynd11,318,189,257,287,398,378
Chrm3,0,2,0,1,7,0
Zp4-ps,0,0,0,0,0,0
Ryr2,15,5,0,0,18,0
Gm10336,20,2,31,2,11,10
Mtr,146,96,165,75,185,81
Actn2,0,0,1,0,0,0
Heatr1,288,309,401,410,452,215
Lgals8,479,279,379,298,458,362
Edaradd,5,0,15,9,0,9
Ero1lb,177,173,326,285,238,201
Gpr137b-ps,1163,1450,1742,1492,1010,893
Prl2c4,0,0,0,0,0,0
Prl2c3,0,0,0,0,0,0
Prl2c2,0,0,0,0,0,0
Prl2c5,0,0,0,0,0,0
Gpr137b,959,1479,1857,1555,681,894
Nid1,131,59,45,25,174,122
Lyst,671,581,767,675,1780,1201
Gng4,0,5,10,29,8,17
B3galnt2,102,41,44,45,119,72
Tbce,56,43,75,55,157,94
Ggps1,172,70,64,93,186,116
Arid4b,822,626,631,847,1702,1353
Hecw1,0,3,1,0,0,17
Mrpl32,80,102,144,56,113,121
Psma2,526,505,320,451,703,713
AW209491,35,10,44,16,5,17
Gli3,2,0,7,5,1,16
4933412O06Rik,0,0,0,0,0,0
A530046M15Rik,0,10,0,0,12,14
Inhba,60,515,120,521,1681,1291
Sugct,0,0,0,2,0,3
Mplkip,47,24,98,106,109,58
Cdk13,774,630,762,648,1340,1142
Mir466i,0,3,0,0,0,0
Rala,817,548,545,444,796,927
Yae1d1,23,23,70,54,57,49
4930448F12Rik,0,0,0,0,0,0
Pou6f2,1,0,0,0,2,0
Vps41,212,200,253,339,314,269
Amph,5,0,0,0,0,0
Stard3nl,222,116,116,73,108,154
9330199G10Rik,0,0,0,0,0,0
Epdr1,0,0,0,0,5,0
Sfrp4,39,6,0,1,61,18
Nme8,17,0,0,0,0,0
A530099J19Rik,0,0,3,0,10,0
Gpr141,545,108,277,70,508,443
Elmo1,522,492,699,746,472,509
Aoah,197,162,185,212,333,214
Olfr1370,0,0,0,0,0,0
Olfr263,0,0,0,0,0,0
Olfr1368,0,1,0,0,0,0
Trim27,224,124,180,154,229,198
Gpx5,0,0,0,0,0,0
Gpx6,0,0,0,0,0,0
Olfr1367,0,0,0,0,0,0
Zscan12,34,19,28,1,7,39
Zkscan3,56,50,76,87,124,103
Mir6942,0,0,23,1,10,0
Pgbd1,0,0,0,0,0,0
Zscan26,77,64,133,45,92,101
Mir1896,0,0,0,0,0,0
Nkapl,0,0,0,3,6,7
Zkscan4,1,2,0,0,0,2
Zfp389,2,0,0,0,0,4
Zkscan8,10,36,60,32,46,22
Olfr1366,0,0,0,0,0,0
Olfr1535,0,0,0,0,0,0
Olfr1364,0,0,0,0,0,0
Olfr1362,0,0,0,0,0,0
Olfr11,0,0,0,0,0,0
Olfr1361,0,3,0,0,0,0
Olfr1359,0,0,0,0,0,0
Olfr1360,0,0,0,0,0,0
Hist1h2bl,5,0,2,7,11,24
Hist1h2ai,11,46,38,68,59,133
Hist1h3h,1,2,6,3,9,10
Hist1h2bm,4,0,14,10,9,7
Hist1h4j,5,1,5,6,19,9
Hist1h4k,4,1,4,0,7,14
Hist1h2ak,34,5,27,29,24,30
Hist1h2bn,4,6,3,9,64,44
Hist1h1b,15,17,18,0,59,37
Hist1h3i,11,8,11,10,17,18
Hist1h2an,0,0,11,9,5,56
Hist1h2bp,5,2,0,2,44,25
Hist1h2bq,35,33,73,66,171,146
Hist1h2br,35,33,73,66,171,146
Hist1h2ao,42,56,55,78,142,337
Hist1h2ap,42,56,55,78,142,337
Hist1h4m,21,25,37,18,68,109
Hist1h4n,36,44,84,37,119,198
Mir1983,0,0,0,1,0,0
Zfp184,0,2,0,5,17,5
Pom121l2,1,5,0,0,2,0
Prss16,0,0,0,0,5,0
Hist1h2ah,0,3,17,25,3,57
Hist1h2bk,16,10,26,8,44,80
Hist1h4i,11,20,33,13,9,21
Hist1h2ag,8,11,27,19,7,35
Hist1h2bj,20,10,26,4,89,43
Vmn1r188,0,0,0,0,0,0
Vmn1r189,0,0,0,0,2,0
Vmn1r191,0,0,0,0,0,0
Vmn1r192,0,0,0,0,0,0
Vmn1r193,0,0,0,0,0,0
Vmn1r194,0,0,0,0,0,0
Vmn1r195,0,0,0,0,0,0
Vmn1r196,0,0,0,0,0,0
Vmn1r197,0,0,0,0,0,0
Vmn1r198,0,0,0,0,0,0
Vmn1r199,0,0,0,0,0,0
Vmn1r200,0,5,0,0,0,0
Vmn1r-ps103,0,0,0,0,0,0
Vmn1r201,0,12,0,0,0,0
Vmn1r202,0,0,0,0,0,0
Vmn1r203,0,0,0,0,2,0
Vmn1r204,0,0,0,0,0,0
Vmn1r205,0,0,0,0,0,0
Vmn1r206,0,0,0,0,0,0
Vmn1r207-ps,0,0,0,0,0,0
Vmn1r208,0,0,0,0,0,0
Vmn1r209,0,0,0,0,10,0
Vmn1r210,0,0,0,0,0,0
Vmn1r211,0,0,0,0,0,0
Vmn1r212,0,0,0,0,0,0
Vmn1r213,0,0,0,0,0,0
Vmn1r214,0,0,0,0,2,0
Vmn1r215,0,0,0,0,0,0
Vmn1r216,0,0,0,0,0,0
Vmn1r217,0,0,0,0,0,0
Vmn1r218,0,5,0,0,0,0
Vmn1r219,0,0,0,0,0,0
Vmn1r220,0,0,0,0,0,0
Vmn1r221,0,0,0,0,0,0
Vmn1r222,0,0,0,0,0,0
Vmn1r223,0,0,0,0,0,0
4930557F10Rik,0,0,0,0,0,0
4933404K08Rik,0,0,0,0,0,0
4930586N03Rik,0,0,0,0,0,0
Zfp322a,50,30,36,51,202,65
Abt1,53,51,54,64,62,74
C230035I16Rik,4,0,0,0,1,7
Btn1a1,2,3,4,0,0,0
Btn2a2,0,0,0,0,0,0
Hist1h4h,30,12,40,61,42,98
Hist1h2af,17,20,33,20,7,56
Hist1h3g,2,3,15,1,11,5
Hist1h2bh,14,10,12,11,7,31
Hist1h3f,31,10,30,18,58,41
Hist1h4f,6,2,5,1,15,46
Hist1h1d,50,33,122,71,176,181
Hist1h3e,35,35,52,41,91,65
Hist1h2ae,5,2,10,1,3,8
Hist1h2bg,38,10,79,41,64,63
Hist1h2bf,2,4,12,14,14,9
Hist1h2ad,57,49,83,24,144,283
Hist1h3d,10,0,38,12,20,30
Hist1h4d,45,55,82,142,130,140
Hist1h2be,19,29,53,35,52,69
Hist1h1e,242,247,253,226,749,702
Hist1h2ac,6,6,14,5,22,13
Hist1h2bc,56,27,86,50,102,106
Hist1h1t,0,0,0,0,0,0
Hist1h4c,24,7,43,21,90,116
Hfe,18,23,50,69,7,17
Hist1h1c,144,188,317,270,436,431
Hist1h3c,1,4,1,7,6,20
Hist1h2bb,1,0,0,6,22,17
Hist1h2ab,8,42,42,21,32,229
Hist1h3b,18,1,12,5,18,48
Hist1h4b,8,2,9,23,19,24
Hist1h4a,27,3,8,8,28,25
Hist1h3a,4,3,1,9,19,32
Hist1h1a,18,13,27,31,26,44
Trim38,0,0,0,0,9,0
Slc17a2,2,10,0,0,0,0
Slc17a3,6,0,0,0,7,0
Slc17a1,0,0,0,0,0,0
Slc17a4,13,0,0,0,0,0
Hist1h2ba,0,0,0,1,4,3
Hist1h2aa,0,0,0,0,0,0
Scgn,0,0,0,0,0,0
Lrrc16a,68,91,65,30,138,117
Cmah,63,63,116,119,116,69
Fam65b,86,52,243,257,160,86
Gm11346,0,0,1,0,0,0
Gmnn,17,8,8,0,5,7
BC005537,1778,1123,1770,952,1272,1460
Acot13,122,63,57,63,104,85
Tdp2,43,53,17,36,166,93
D130043K22Rik,0,0,1,0,2,1
4932702P03Rik,0,0,0,0,0,0
Aldh5a1,2,2,0,0,7,0
9330162012Rik,0,0,0,0,0,0
Gpld1,0,2,0,0,4,0
Mrs2,75,76,12,41,47,71
Dcdc2a,0,0,0,0,8,0
Nrsn1,0,0,0,0,0,0
Gm11351,0,0,0,0,0,0
1700092E19Rik,0,0,0,0,0,0
Hdgfl1,0,0,0,0,0,0
Mir3970,0,0,0,0,0,0
Prl,0,0,0,0,0,0
Prl3d1,0,0,0,0,0,0
Prl3d2,0,0,0,0,0,0
Prl3d3,0,10,1,0,0,0
Prl3c1,0,0,0,0,0,10
Prl3b1,0,0,0,0,0,0
Prl3a1,0,0,0,0,0,0
Prl6a1,0,0,0,0,0,0
Prl8a2,0,0,0,0,2,0
Prl2b1,0,0,0,0,0,0
Prl8a6,0,0,0,0,0,4
Prl8a8,0,0,0,0,0,0
Prl8a9,0,0,0,0,0,0
Prl8a1,0,0,0,0,0,0
Prl7b1,0,0,0,0,0,0
Prl7a1,0,0,0,0,0,0
Prl7a2,2,0,0,0,0,0
Prl7d1,0,0,0,0,0,0
Prl7c1,0,0,0,0,0,0
Prl2a1,0,0,0,0,0,0
Prl2c1,0,0,0,0,0,0
Prl4a1,0,0,0,0,0,0
Prl5a1,0,0,0,0,5,0
2610307P16Rik,0,13,3,0,3,14
Mir6368,0,0,0,0,0,0
Sox4,29,23,34,44,31,12
A330102I10Rik,0,0,0,0,0,0
Cdkal1,83,28,94,80,114,87
E2f3,96,97,56,33,129,104
Mboat1,28,8,4,2,26,23
Agtr1a,0,0,9,0,0,1
Uqcrfs1,204,188,156,277,279,391
4930519D14Rik,0,0,0,4,0,0
Dusp22,48,54,37,37,63,37
Irf4,397,491,584,754,905,680
Exoc2,187,89,118,131,259,148
Hus1b,0,0,0,0,0,0
4930401O12Rik,0,0,0,0,0,0
Foxq1,0,0,0,0,0,1
1700018A04Rik,0,0,0,0,0,0
Foxf2,3,2,0,4,0,0
Foxc1,0,0,0,0,44,0
Gmds,10,12,11,36,13,18
Mylk4,0,0,0,0,6,0
Wrnip1,38,22,64,29,94,59
Serpinb1a,36,39,59,50,51,22
Serpinb1c,0,5,0,0,0,0
Serpinb6b,55,34,52,102,191,100
Serpinb9,387,281,372,458,613,526
Serpinb9b,53,67,48,37,47,45
Serpinb1b,0,3,1,0,7,3
Serpinb9c,0,0,0,0,0,13
Serpinb9d,0,0,0,0,0,2
Serpinb9e,0,0,0,0,0,0
Serpinb9f,0,0,0,0,0,0
Serpinb9g,0,0,0,0,0,0
Gm6093,0,0,0,0,0,0
Serpinb6d,0,0,0,1,0,0
Serpinb6e,0,0,0,0,0,0
Serpinb6c,0,0,0,0,0,0
Serpinb6a,277,277,361,397,90,63
1110046J04Rik,0,0,0,2,0,0
Nqo2,20,9,19,5,77,11
Ripk1,638,568,641,620,1097,848
Bphl,1,0,0,4,36,0
Tubb2a,254,381,212,396,211,172
4930447K03Rik,0,0,0,0,14,0
Tubb2b,125,131,84,44,25,41
Psmg4,34,20,21,53,42,44
Slc22a23,5,11,2,13,34,3
Pxdc1,101,96,130,188,151,93
Gm15908,0,1,1,0,0,0
Fam50b,0,0,0,0,0,0
Prpf4b,493,479,614,587,1231,930
Fam217a,0,3,0,0,0,5
4933417A18Rik,0,0,0,0,0,0
Eci3,0,0,0,0,0,0
Eci2,41,38,27,24,49,49
1700011B04Rik,0,0,0,6,4,7
1700019C18Rik,0,4,0,0,0,0
Cdyl,57,69,65,114,155,85
Rpp40,8,0,8,4,0,1
Ppp1r3g,0,0,0,0,0,0
Lyrm4,72,7,13,47,23,28
Fars2,67,16,72,63,146,90
Nrn1,0,0,0,0,0,0
F13a1,216,225,283,444,373,353
Ly86,326,399,565,671,390,320
Rreb1,812,733,700,526,804,785
Ssr1,667,722,545,538,751,753
Cage1,0,26,4,8,21,20
Riok1,277,155,166,130,280,183
Dsp,154,80,9,6,162,74
Snrnp48,102,76,125,107,178,135
Bmp6,0,0,0,0,4,8
4930579J19Rik,0,0,0,0,0,0
Txndc5,210,142,167,69,238,199
Bloc1s5,28,4,20,19,32,36
Eef1e1,99,94,60,72,50,56
Slc35b3,13,22,28,20,58,42
5033403F01Rik,10,0,0,0,0,2
Ofcc1,0,0,0,0,8,0
Tfap2a,0,0,0,0,3,0
Gm26688,1,0,0,0,0,0
Gcnt2,10,15,72,49,135,215
Pak1ip1,243,288,148,152,305,272
Tmem14c,140,103,116,104,111,146
Mak,5,0,0,0,36,13
Gcm2,0,0,0,0,3,0
Elovl2,0,0,0,0,0,6
Smim13,48,37,51,44,81,99
Nedd9,92,100,149,174,191,130
Tmem170b,203,118,151,72,216,264
Gm5082,0,0,0,0,0,0
Adtrp,0,0,0,2,0,0
Gm10790,19,0,5,8,5,0
Hivep1,802,774,1017,1017,2001,1482
Edn1,226,958,225,1109,456,408
Phactr1,8,15,22,0,9,18
Tbc1d7,0,4,1,1,0,15
Gfod1,51,49,27,48,195,213
Sirt5,5,0,0,11,0,0
Nol7,136,118,157,102,187,168
Ranbp9,322,253,354,328,500,348
Mcur1,333,136,208,246,232,186
Rnf182,0,0,0,0,0,0
Gm20751,0,0,0,0,0,0
Cd83,1599,1961,2342,2975,1646,965
Gm5083,0,0,0,0,0,0
A330076C08Rik,0,0,0,0,0,0
1700029N11Rik,0,0,0,0,2,0
Jarid2,1182,716,1032,955,1636,1525
Dtnbp1,925,798,937,732,790,742
Mylip,1676,1336,962,839,1270,1034
Gmpr,0,0,12,0,0,0
Atxn1,37,64,57,121,148,112
Stmnd1,0,0,0,0,0,0
Rbm24,0,0,0,0,0,0
Cap2,0,0,18,0,0,0
Fam8a1,58,14,35,14,23,43
Nup153,870,744,828,860,1286,861
Kif13a,79,92,111,116,162,141
Nhlrc1,0,8,10,2,0,0
Tpmt,14,0,3,0,5,9
Kdm1b,76,48,47,36,112,88
Dek,768,603,825,720,989,1083
Rnf144b,13,7,5,5,15,4
A930002C04Rik,0,0,0,0,0,0
G630093K05Rik,0,0,0,0,0,0
4931429P17Rik,0,0,0,0,0,0
A330033J07Rik,0,0,0,0,0,0
Id4,0,0,0,3,3,0
A330048O09Rik,0,0,0,0,0,0
Zfp169,38,11,44,43,71,40
Mirlet7d,0,0,6,0,0,0
Mirlet7f-1,4,3,4,8,0,0
Mirlet7a-1,3,3,1,9,16,2
Ptpdc1,0,4,9,0,20,11
Barx1,0,0,0,0,0,0
Phf2,192,152,221,168,277,311
Fam120a,741,648,635,608,920,767
Fam120aos,0,8,12,29,3,4
Wnk2,32,10,13,3,11,17
Ninj1,1503,1338,1043,869,1241,1779
1110007C09Rik,600,533,517,486,481,734
Susd3,57,16,63,51,19,35
Fgd3,622,387,292,179,958,906
Bicd2,353,367,330,296,547,605
Ippk,46,58,28,64,50,49
Cenpp,0,0,2,0,1,2
Ecm2,11,2,0,14,3,8
Aspn,21,14,23,14,0,17
Omd,0,0,0,0,0,0
Ogn,26,4,35,4,37,8
Nol8,219,188,274,196,305,216
Iars,324,230,535,381,404,271
Gm906,16,0,0,0,0,0
2310081J21Rik,0,16,24,0,4,0
Fbxw17,48,21,50,43,49,29
Nutm2,0,10,0,0,0,0
Mir683-1,0,0,0,0,0,0
Mir683-2,0,0,0,0,0,0
Gm904,0,0,0,0,0,0
Gm8765,7,0,0,0,0,0
4930518P08Rik,1,0,0,0,0,0
9430083A17Rik,0,0,0,1,8,1
Spin1,356,335,386,287,478,384
Nxnl2,0,7,0,0,8,3
S1pr3,41,48,38,72,42,21
Shc3,0,0,14,1,0,0
Cks2,54,41,17,22,109,56
Secisbp2,167,74,85,107,373,220
Sema4d,2774,1933,2635,2198,3093,3225
Gadd45g,160,134,243,236,207,165
4921525O09Rik,0,0,5,4,0,0
Diras2,28,12,2,0,8,20
Gm2848,18,13,11,16,14,52
Syk,3100,3609,2971,3949,4679,4412
BB123696,0,0,0,0,0,0
Auh,78,13,35,19,84,33
Nfil3,239,109,137,179,425,452
Ror2,3,0,0,1,0,1
Sptlc1,153,122,90,99,171,152
Gm2762,0,0,0,0,0,0
Msx2,0,0,0,0,9,0
9530014B07Rik,0,0,0,0,0,0
4930555G21Rik,0,0,0,7,0,0
Drd1,0,0,2,5,0,0
Sfxn1,22,9,20,41,55,33
Hrh2,0,3,3,0,21,10
Cplx2,17,4,3,0,2,0
Thoc3,119,67,81,55,91,80
Simc1,55,45,41,90,95,70
4833439L19Rik,306,249,234,135,442,402
Arl10,30,11,24,26,29,28
Nop16,71,50,46,108,92,80
Higd2a,34,14,35,43,43,27
Cltb,265,434,353,409,220,314
Faf2,327,260,311,218,395,431
Rnf44,330,268,357,351,509,618
Cdhr2,11,25,1,4,17,11
Gprin1,0,0,0,0,1,0
Sncb,0,0,0,0,0,0
Eif4e1b,0,0,0,0,0,0
Tspan17,3,0,4,2,2,0
Unc5a,0,1,0,0,0,2
Hk3,1441,959,1180,1034,701,905
Uimc1,102,109,237,188,293,148
Zfp346,36,14,46,27,92,49
Fgfr4,0,0,8,0,0,0
Nsd1,1356,1109,1399,1080,2668,2124
Rab24,29,19,30,47,85,73
Prelid1,554,527,373,464,655,1071
Mxd3,0,0,0,5,0,0
Lman2,612,379,472,370,622,750
Rgs14,31,2,9,5,40,20
Slc34a1,0,0,0,0,0,0
Pfn3,0,0,0,0,0,0
F12,0,0,0,0,0,0
Grk6,87,30,72,26,129,71
Mir6943,0,0,0,0,0,0
Prr7,3,3,1,3,64,26
Dbn1,12,11,14,25,78,20
Mir6944,0,0,0,0,0,0
Pdlim7,91,89,63,97,203,136
Mir6945,0,0,0,0,1,0
Dok3,46,18,94,87,60,49
Ddx41,202,165,159,189,286,281
Fam193b,57,39,65,77,139,84
Tmed9,469,294,313,282,420,445
B4galt7,73,81,59,25,35,60
Caml,53,37,52,51,109,124
Ddx46,444,345,525,413,1233,982
B230219D22Rik,167,216,142,162,271,241
Txndc15,111,52,56,18,113,108
Pcbd2,13,1,7,2,11,9
Catsper3,0,0,6,0,8,0
Pitx1,4,2,5,3,2,6
H2afy,392,239,361,351,422,461
Tifab,106,10,115,58,86,49
4930550C17Rik,0,0,0,0,0,0
Neurog1,0,0,0,0,0,0
Cxcl14,12,6,18,11,8,1
Gm10782,0,0,0,0,0,0
Slc25a48,0,0,0,0,0,0
Il9,0,0,0,0,0,0
Fbxl21,0,0,0,1,0,0
Lect2,0,0,0,0,0,0
Tgfbi,4986,3098,4215,3728,5098,5400
Smad5,180,136,159,77,157,85
Trpc7,0,3,0,0,0,1
Spock1,16,9,0,0,0,8
Klhl3,9,0,0,0,0,2
Mir874,0,0,0,0,0,0
Hnrnpa0,303,200,253,246,361,364
1700066J03Rik,0,0,0,0,0,0
Idnk,84,27,17,46,40,57
Ubqln1,700,661,669,680,1033,979
Gkap1,61,73,63,83,63,54
Kif27,1,12,9,19,0,1
Mir6369,0,0,0,0,0,0
2210016F16Rik,143,41,124,69,143,148
Hnrnpk,2551,2655,2516,3036,3234,3167
Mir7-1,0,4,0,7,8,7
Rmi1,134,70,102,120,91,70
Slc28a3,0,7,0,0,0,0
4930455J16Rik,0,0,0,0,0,0
Ntrk2,0,0,0,0,10,6
Agtpbp1,148,84,95,124,237,231
A230056J06Rik,2,0,0,0,7,3
Naa35,119,49,92,33,121,195
Golm1,58,43,37,55,90,54
4921517D22Rik,0,0,0,0,0,0
Spata31d1a,0,0,0,0,0,0
Spata31d1b,2,0,0,1,0,0
Spata31d1d,1,1,0,0,3,0
4930528D03Rik,0,0,0,0,0,1
Isca1,80,49,99,62,81,50
Etohd2,0,0,1,3,11,0
Zcchc6,783,447,700,704,1523,1164
A530065N20Rik,0,0,0,0,0,0
Gas1,6,0,7,1,12,29
Gm5084,0,0,0,0,0,0
Dapk1,229,132,98,123,151,164
BC051665,0,0,0,0,0,0
Ctsll3,0,0,0,0,0,0
4930486L24Rik,8,22,14,18,8,9
Ctla2b,8,7,44,61,41,23
Tpbpb,0,2,0,0,0,0
Ctla2a,5,14,25,4,35,10
Tpbpa,0,0,0,0,0,0
Ctsj,1,0,0,0,0,0
Ctsq,0,0,0,0,0,0
Ctsr,0,0,0,0,0,0
Cts6,0,4,0,0,0,0
Cts8,0,0,0,0,0,0
Cts8-ps,4,0,0,0,0,0
Cts7,2,0,0,0,0,0
Ctsm,0,0,0,0,0,0
Cts3,0,0,0,0,5,0
BC052688,0,0,0,0,0,0
Zfp808,0,0,0,0,4,0
Gm3604,8,0,0,3,0,8
Zfp935,29,62,72,37,29,69
Zfp934,1,5,0,3,15,0
6720489N17Rik,7,0,12,0,0,12
Mir713,0,0,0,0,0,0
Gm5141,17,1,2,0,22,8
Fbp2,0,3,0,0,3,0
Fbp1,0,0,0,0,0,0
2010111I01Rik,290,283,314,265,366,368
Gm16907,3,3,2,0,3,20
Mir23b,0,0,0,0,0,0
Mir27b,0,2,0,7,0,0
Mir3074-1,0,4,0,0,8,0
Mir24-1,0,4,1,2,0,6
Fancc,10,36,40,28,49,50
Ptch1,65,64,103,67,49,45
1700024I08Rik,0,2,0,0,2,0
Ercc6l2,72,42,64,39,63,31
Hsd17b3,0,0,0,0,0,0
Slc35d2,17,2,24,14,7,20
Zfp367,34,45,35,40,88,58
Habp4,21,10,5,17,40,22
Cdc14b,35,40,19,24,21,36
1810034E14Rik,11,0,7,0,4,5
