gene,Control,Control,Control,M2b,M2b,M2b
Pard6g,0,6,4,5,2,4
Adnp2,48,280,277,207,181,206
LOC105246506,5,12,10,10,4,8
Rbfa,95,949,737,756,525,556
Txnl4a,243,1920,1773,1838,1367,1680
Hsbp1l1,0,0,0,0,0,0
Pqlc1,62,374,328,319,290,258
Kcng2,0,2,0,1,0,0
Ctdp1,120,509,501,657,335,481
Gm2176,0,0,0,0,0,0
Nfatc1,131,805,755,640,479,573
Atp9b,135,1031,979,986,776,867
Sall3,0,0,0,0,0,0
Mir5127,0,0,0,0,0,0
Galr1,0,0,0,1,0,0
Mbp,118,864,729,600,557,602
Zfp236,76,537,480,464,366,440
Mir5112,0,0,0,0,0,0
2210420H20Rik,0,0,0,0,0,0
4930445N18Rik,0,1,1,0,0,0
Zfp516,79,630,615,608,542,523
4930592I03Rik,0,0,2,0,0,0
4921531P14Rik,0,0,0,0,0,0
Tshz1,37,282,286,244,242,280
Zadh2,32,165,149,140,145,106
Zfp407,148,697,755,972,626,670
Cndp1,0,0,0,0,0,0
Cndp2,549,3738,2996,3581,2578,2851
Fam69c,0,0,0,0,0,0
Cyb5a,102,772,666,691,447,652
Fbxo15,0,0,0,0,0,0
Timm21,13,57,72,56,47,48
Neto1,0,0,0,0,0,0
Cbln2,0,0,0,0,0,0
Socs6,61,326,402,416,270,321
Rttn,23,181,259,98,124,163
Mir6359,3,7,9,2,2,7
Cd226,0,0,0,0,0,0
Dok6,0,0,0,0,0,0
Tmx3,268,2102,1870,1660,1430,1612
1700030N03Rik,0,0,0,0,0,0
Ighmbp2,19,133,141,141,132,124
Mrpl21,62,409,340,372,246,312
Mir6984,0,1,1,3,2,3
Cpt1a,188,1900,1627,1076,1070,1170
Mtl5,3,9,6,2,6,2
Gal,0,0,0,1,0,0
Ppp6r3,238,1440,1327,1145,861,1013
Lrp5,45,380,348,271,297,297
1810055G02Rik,18,170,123,114,102,128
Suv420h1,97,694,605,716,388,401
Chka,10,111,82,108,89,121
Tcirg1,290,2389,1878,2061,1998,1959
Ndufs8,77,321,281,423,184,282
Aldh3b1,163,987,800,888,663,716
Unc93b1,674,4677,3453,4508,3337,3206
Aldh3b3,2,4,3,6,6,2
Aldh3b2,0,3,1,6,2,2
Acy3,0,3,2,0,0,1
Tbx10,0,0,2,2,0,1
Nudt8,0,23,21,26,18,16
Doc2g,0,8,2,0,0,3
Ndufv1,63,404,437,344,308,394
Gstp1,5,38,52,36,49,40
Gstp2,5,39,36,25,30,17
BC021614,5,0,0,0,0,0
Cabp2,0,0,1,0,0,0
Cdk2ap2,12,82,65,43,36,75
Pitpnm1,73,422,337,334,247,290
Aip,52,481,424,381,290,373
Tmem134,31,241,187,214,181,212
Cabp4,0,0,0,0,0,0
Gpr152,0,2,1,1,2,1
Coro1b,131,1142,993,828,763,933
Ptprcap,0,3,3,0,4,1
Rps6kb2,27,142,125,131,105,113
Carns1,0,7,2,5,4,6
Tbc1d10c,2,1,0,1,1,2
Ppp1ca,322,2304,2267,1847,1635,2078
Rad9a,22,211,185,118,91,177
Clcf1,0,1,0,0,4,1
Clcf1-pold4,21,220,121,153,129,147
Pold4,23,237,134,176,143,167
Ssh3,47,277,248,189,183,206
Mir6985,0,1,0,0,1,3
Ankrd13d,3,57,36,16,29,15
Adrbk1,442,2958,2524,2067,1668,1998
Kdm2a,278,1907,1928,1766,1524,1584
Rhod,1,19,15,9,6,6
A930001C03Rik,0,0,0,2,0,0
Syt12,0,0,0,0,0,0
2010003K11Rik,0,0,0,0,0,0
Pcx,2,21,26,15,22,20
Lrfn4,3,16,27,14,20,33
Rce1,15,176,151,115,119,179
Mir6986,0,0,0,2,1,1
Gm960,0,0,0,1,1,0
Sptbn2,2,8,7,10,2,5
Rbm4b,21,122,132,264,110,134
Gm21992,62,376,420,469,282,377
Rbm4,47,249,292,348,210,263
Rbm14,44,343,363,250,214,314
Ccs,15,80,77,79,41,69
Ccdc87,1,0,3,0,1,2
Ctsf,1,39,31,22,19,35
Actn3,0,1,0,0,3,0
Zdhhc24,14,145,90,65,56,55
Bbs1,1,18,23,12,12,9
Dpp3,74,688,547,429,374,508
Peli3,0,3,1,6,7,4
Mrpl11,19,130,108,145,104,104
Npas4,2,25,12,21,14,7
Slc29a2,2,30,20,23,24,33
B4gat1,27,194,186,137,117,127
Brms1,91,437,392,594,321,382
Rin1,8,55,53,37,26,25
Cd248,0,0,0,0,0,0
Tmem151a,2,7,4,4,1,2
Yif1a,34,271,231,163,219,268
Cnih2,0,1,1,2,0,0
Rab1b,111,953,876,648,735,815
Klc2,22,137,101,116,98,116
Pacs1,37,428,413,232,241,297
Sf3b2,829,3193,3139,5403,2135,2731
Gal3st3,0,0,0,0,0,0
Catsper1,0,0,0,0,0,0
Cst6,0,0,2,0,0,1
Banf1,31,429,471,450,306,444
Eif1ad,86,589,664,671,421,657
Sart1,166,435,388,1140,319,357
D330050I16Rik,3,1,1,6,4,0
4930481A15Rik,2,10,5,2,7,4
Drap1,538,2181,1980,3261,1537,1965
AI837181,19,137,100,116,113,98
Fosl1,13,108,94,177,125,123
Ccdc85b,16,177,105,114,75,112
Fibp,17,160,163,135,107,114
Ctsw,0,0,0,0,0,0
Efemp2,5,44,38,40,36,34
Mus81,9,88,62,61,55,73
Cfl1,1343,9548,9193,8611,7722,9143
Snx32,0,23,28,21,12,36
1700020D05Rik,2,6,9,1,5,8
Ovol1,0,0,0,1,0,0
Ap5b1,18,235,164,144,188,203
Rnaseh2c,60,455,523,515,231,400
Kat5,42,394,373,318,234,310
Rela,102,833,835,732,736,755
Sipa1,95,755,637,495,393,466
Pcnxl3,42,391,382,280,314,347
Mir6987,0,0,0,2,0,0
Map3k11,74,557,524,435,356,425
Kcnk7,0,2,5,3,0,1
Ehbp1l1,392,1782,1571,2518,1369,1469
Fam89b,52,296,290,251,162,194
Sssca1,4,57,61,53,31,86
Ltbp3,32,261,224,204,147,183
Scyl1,84,466,463,479,295,401
Malat1,22431,89042,70524,132240,86649,65874
Neat1,222,1676,1020,1146,1189,897
Frmd8,53,479,455,275,257,353
Slc25a45,19,191,140,90,89,128
Tigd3,0,11,10,6,7,2
Dpf2,60,490,427,525,361,372
Cdc42ep2,0,18,30,40,61,82
Pola2,22,258,245,176,139,259
Slc22a20,0,0,0,0,0,0
Capn1,77,611,536,476,411,524
Gm10814,0,6,6,7,2,4
Syvn1,32,434,424,229,284,349
Mir6988,0,9,7,3,6,7
Mrpl49,29,197,202,213,178,194
Fau,782,5228,5568,8542,4121,4534
Znhit2,12,127,111,109,101,122
Tm7sf2,3,19,22,25,12,12
Vps51,18,303,240,150,177,210
BC048609,0,1,1,1,0,1
Zfpl1,14,149,102,102,91,104
Cdca5,14,78,161,54,48,116
Naaladl1,0,2,1,0,0,2
Sac3d1,7,43,52,29,39,38
Snx15,19,160,191,102,106,139
Arl2,19,61,60,73,43,53
Batf2,1,23,10,32,9,15
1700123I01Rik,0,1,1,3,3,1
Gpha2,0,0,0,0,0,0
Ppp2r5b,24,196,160,121,108,132
Atg2a,63,396,408,226,246,287
Mir194-2,0,0,0,0,0,1
Mir192,0,0,0,0,0,0
Ehd1,413,3188,3284,4375,3911,4408
Cdc42bpg,16,93,78,93,84,82
Men1,29,184,189,119,148,175
Map4k2,15,138,146,80,99,140
Sf1,423,2395,2222,3220,2074,2396
Pygm,0,9,6,6,9,3
Rasgrp2,0,0,1,1,0,0
Nrxn2,0,0,0,0,0,0
Slc22a12,0,0,0,0,0,0
Rps6ka4,80,701,675,539,521,680
Mir5046,10,97,65,73,44,63
Ccdc88b,89,510,445,708,286,360
Prdx5,191,714,670,1302,545,662
Trmt112,73,247,189,319,131,174
Esrra,21,186,155,185,135,152
Mir6990,0,2,1,2,1,4
Tex40,0,0,0,0,0,0
Kcnk4,0,0,0,0,0,0
Gpr137,16,106,70,88,54,71
Bad,17,167,168,179,103,141
Plcb3,88,629,494,590,363,421
Ppp1r14b,115,555,550,944,397,513
Fkbp2,152,342,321,799,174,233
Vegfb,54,225,257,297,133,166
Dnajc4,15,104,90,83,49,101
Nudt22,6,39,26,22,26,37
Trpt1,2,6,6,2,3,2
Fermt3,569,4358,3446,3262,2570,3195
Stip1,170,969,927,1251,595,848
Macrod1,10,38,38,46,35,32
Flrt1,0,0,0,1,0,1
Otub1,145,1237,1135,885,762,825
Cox8a,73,667,602,703,377,466
Naa40,91,521,534,395,374,440
Rcor2,1,5,6,6,3,2
Mark2,102,695,653,650,507,641
AI846148,4,96,90,61,75,96
1700105P06Rik,0,0,0,0,0,0
2700081O15Rik,8,62,46,41,48,51
Mir6991,1,1,0,0,0,3
Rtn3,165,1279,1217,850,915,1139
Snord118,0,0,0,0,0,0
Atl3,319,2176,2168,1712,1692,1892
Pla2g16,21,77,73,72,48,59
Lgals12,0,0,0,0,0,0
Hrasls5,0,0,0,0,0,0
Slc22a19,0,0,0,0,0,0
Slc22a26,0,0,0,0,0,0
Slc22a27,0,0,0,0,0,0
Slc22a28,0,0,0,0,0,0
Slc22a29,0,0,0,0,0,0
Slc22a30,0,0,0,0,0,0
Slc22a8,0,0,0,0,0,0
Slc22a6,0,0,1,0,0,0
9830166K06Rik,0,0,0,0,0,0
Chrm1,0,0,0,0,0,0
Slc3a2,391,2908,2607,2528,2302,2716
Snhg1,22,121,133,161,114,124
Snord22,35,95,123,180,45,85
Wdr74,22,225,204,316,174,185
1700092M07Rik,0,3,3,2,3,4
Stx5a,63,385,347,305,237,269
Mir6992,2,1,4,2,0,3
Nxf1,64,578,534,504,405,509
Tmem223,2,15,24,24,12,19
Tmem179b,9,109,109,125,86,91
Taf6l,24,154,195,174,135,137
Gm2518,2,15,23,13,11,7
Polr2g,53,163,174,306,115,171
Zbtb3,1,38,43,27,31,41
Ttc9c,53,423,436,296,265,366
Hnrnpul2,707,1850,1708,3373,1058,1241
Gng3,1,1,1,3,4,3
Bscl2,43,370,328,332,212,296
Lrrn4cl,0,0,2,4,2,1
Ubxn1,531,1256,1281,3243,966,1115
Uqcc3,34,108,129,272,65,75
Lbhd1,73,134,159,402,130,126
5730408K05Rik,0,3,7,6,5,3
Mir5136,0,1,4,3,4,0
1810009A15Rik,73,132,161,404,136,129
Ints5,36,210,205,185,225,221
Ganab,110,1115,1171,850,900,1073
B3gat3,19,204,164,145,109,156
Rom1,0,19,20,15,3,10
Eml3,32,300,277,205,196,209
Mta2,186,1287,1107,1172,842,885
Tut1,48,312,272,326,277,307
Eef1g,731,6514,5948,5436,4440,5802
Ahnak,11985,52144,71279,84875,53592,60105
Mir6367,122,412,552,793,439,407
Scgb1a1,0,0,0,1,0,0
Asrgl1,6,39,42,34,17,40
Stxbp3-ps,12,109,107,58,66,82
Incenp,263,532,884,755,327,683
Fth1,7995,47156,45237,58785,31407,40052
Best1,2,6,8,7,2,10
Rab3il1,134,919,607,475,373,315
Fads3,6,24,33,23,17,30
Fads2,29,349,346,137,195,326
Fads1,136,1355,1214,806,741,933
Mir6993,0,2,7,1,4,4
Fen1,93,595,740,522,423,653
Tmem258,23,130,126,189,66,91
Myrf,1,1,2,2,3,4
Dagla,29,215,201,168,163,172
Syt7,1,4,8,3,0,0
Lrrc10b,2,23,16,18,15,12
Ppp1r32,0,4,2,0,0,2
Sdhaf2,46,506,418,407,343,436
Cpsf7,63,516,474,417,427,405
Tmem216,2,8,11,7,14,10
Tmem138,17,57,74,51,46,62
Cyb561a3,9,115,103,81,109,84
Tkfc,6,91,84,51,76,74
Ddb1,724,4868,4805,3478,3343,4569
Vwce,1,1,2,0,0,1
4930524O05Rik,0,0,0,0,0,0
Pga5,0,0,0,0,0,0
2210404E10Rik,0,0,0,0,0,0
Vps37c,40,226,212,207,182,182
Cd5,0,7,9,7,5,13
A430093F15Rik,0,1,0,0,0,0
Cd6,0,0,0,0,0,0
Slc15a3,306,1352,1153,1913,1370,1516
Tmem132a,15,87,84,106,70,102
Tmem109,76,583,597,458,432,574
Prpf19,66,513,498,362,367,503
Zp1,0,0,0,0,0,0
Ptgdr2,0,0,1,0,1,0
Ccdc86,33,380,330,549,345,403
Ms4a10,0,0,0,0,0,0
Ms4a15,0,0,0,0,0,0
Ms4a18,0,0,0,0,0,0
AW112010,8,10,6,17,2,5
Ms4a8a,0,0,0,0,0,0
1700017D01Rik,0,0,0,0,0,0
1700025F22Rik,0,0,0,0,0,0
Ms4a13,0,0,0,0,0,0
4930526L06Rik,0,0,0,1,0,0
Ms4a1,0,1,0,0,0,0
Ms4a5,0,0,0,0,0,0
Ms4a7,337,2104,1115,2101,1545,1105
Ms4a4c,67,402,227,457,254,201
Ms4a4b,1,9,7,5,4,5
Ms4a6c,171,878,597,1013,574,569
Gm8369,0,1,2,4,0,2
Ms4a6b,42,276,181,229,159,109
Ms4a4d,0,0,0,0,0,0
Ms4a6d,81,686,447,547,489,453
Ms4a2,0,0,0,0,0,0
Ms4a3,0,0,3,0,1,0
Oosp2,0,0,0,0,0,0
Oosp1,0,0,0,0,0,0
Oosp3,0,0,0,0,0,0
Gif,0,0,0,0,0,0
Mrpl16,33,280,288,230,189,254
Stx3,72,585,515,670,426,438
Olfr1417,0,0,0,0,0,0
Olfr1418,0,0,0,0,0,0
Olfr1419,0,0,0,0,0,0
Olfr1420,0,0,0,0,0,0
Patl1,110,800,720,667,598,662
Mir6994,0,0,1,0,2,0
Osbp,176,1127,1156,1088,843,1026
Olfr1423,0,0,0,0,0,0
Olfr1424,0,0,0,0,0,0
Mir466f-1,0,0,0,0,0,0
Olfr1425,0,0,0,0,0,0
Olfr1426,0,0,0,0,0,0
Olfr1427,0,0,0,0,0,0
Olfr1428,0,0,0,0,0,0
Olfr76,0,0,0,0,0,0
Olfr1431,0,0,0,0,0,0
Olfr1432,0,0,0,0,0,0
Olfr262,0,0,0,0,0,0
Olfr235,0,0,0,0,0,0
Olfr1434,0,0,0,0,0,0
Olfr1436,0,0,0,0,0,0
Olfr1437,0,0,0,0,0,0
Olfr1440,0,0,0,0,0,0
Olfr1441,0,0,0,0,0,0
Pfpl,0,3,6,0,1,8
Mpeg1,3558,26757,22261,23840,20338,20980
Dtx4,149,985,795,892,818,739
Fam111a,380,2539,2603,1943,1542,1949
A330040F15Rik,0,1,0,0,0,1
Gm4952,0,0,0,1,0,0
Glyat,0,0,0,0,0,0
Olfr1442,0,0,0,0,0,0
Olfr1443,0,0,0,0,0,0
Keg1,0,0,0,0,0,0
Zfp91Cntf,403,2122,1891,2961,1602,1909
Cntf,1,6,5,9,5,9
Zfp91,587,3426,3119,4022,2747,3195
Lpxn,262,1988,1751,1234,1402,1459
Olfr1444,1,1,1,3,1,2
Olfr1445,0,0,0,0,0,0
Olfr1446,0,0,0,0,0,0
Olfr1447,0,0,0,0,0,0
Olfr1448,0,0,0,0,0,0
Olfr1449,0,0,0,0,0,0
Olfr1450,0,0,0,0,0,0
Olfr1451,0,0,0,0,0,0
Olfr1453,0,0,0,0,0,0
Olfr1454,0,0,0,0,0,0
Olfr1457,0,0,0,0,0,0
Olfr1459,0,0,0,0,0,0
Olfr1461,0,0,0,0,0,0
Olfr1462,0,0,0,0,0,0
Olfr1463,0,0,0,0,0,0
Olfr1465,0,0,0,0,0,0
Olfr1466,0,0,0,0,0,0
Olfr1467,0,0,0,0,0,0
Olfr1469,0,0,0,0,0,0
Olfr1471,0,0,0,0,0,0
Olfr1472,0,0,0,0,0,0
Olfr1474,0,0,0,0,0,0
Olfr1475,0,0,0,0,0,0
Olfr1477,0,0,0,0,0,0
Olfr1480,0,0,0,0,0,0
Olfr1484,0,0,0,0,0,0
Olfr1487,0,0,0,0,0,0
Olfr1489,0,0,0,0,0,0
Olfr1490,0,0,0,0,0,0
Olfr1491,0,0,0,0,0,0
Olfr1494,0,0,0,0,0,0
Olfr1495,0,0,0,0,0,0
Olfr1496,0,0,0,0,0,0
Olfr1497,0,0,0,0,0,0
Olfr1499,0,0,0,0,0,0
Olfr1500,0,0,0,0,0,0
Olfr1501,0,0,0,0,0,0
Olfr1502,0,0,0,0,0,0
Olfr1504,0,0,0,0,0,0
Olfr1505,0,0,0,0,0,0
Rnu6,0,0,0,0,0,0
Tle4,98,728,795,485,461,601
Psat1,45,403,507,225,265,418
Cep78,17,157,180,125,95,97
C130060C02Rik,0,3,0,2,0,0
Gnaq,218,1722,1595,1590,1367,1381
E030024N20Rik,15,140,117,129,163,150
Mir496b,0,0,0,0,0,0
Gna14,0,1,0,2,0,1
Vps13a,127,738,853,803,706,715
Foxb2,0,0,0,1,0,0
Prune2,55,411,389,272,239,308
Gcnt1,362,2275,2127,1727,1544,1745
Rfk,66,550,506,366,392,492
Pcsk5,0,0,0,0,0,1
Ostf1,441,2314,2168,2708,1483,1593
Nmrk1,17,79,93,46,55,54
2410127L17Rik,57,311,284,388,205,234
D030056L22Rik,9,58,53,43,31,67
Trpm6,0,0,0,0,0,0
Rorb,0,0,1,0,0,0
Anxa1,3170,20674,14450,18904,13956,13551
1500015L24Rik,0,0,0,0,0,0
E030003E18Rik,0,0,0,0,0,0
C730002L08Rik,0,0,0,0,0,0
Aldh1a1,0,0,0,0,0,0
Aldh1a7,0,0,0,0,0,0
Tmc1,0,0,0,0,0,0
4930554I06Rik,0,2,0,4,1,0
Zfand5,227,1360,1080,1487,1292,1071
Gda,75,516,528,520,450,433
1110059E24Rik,26,116,145,194,83,135
Abhd17b,31,214,185,150,152,179
Tmem2,41,292,347,374,316,336
Trpm3,0,0,2,0,1,2
Mir204,0,0,0,0,0,0
Klf9,19,162,183,88,128,124
Mir1192,0,2,0,0,0,0
Smc5,184,807,767,1206,592,787
Mamdc2,7,42,47,28,20,32
1700028P14Rik,0,0,0,0,0,0
Ptar1,23,81,63,125,64,91
Apba1,25,109,138,115,133,109
Fam189a2,0,6,2,2,4,2
Tjp2,128,586,616,866,571,602
Fxn,16,28,48,67,25,57
Pip5k1b,1,10,11,9,6,11
Fam122a,20,137,144,163,95,119
Tmem252,0,0,0,0,0,0
Pgm5,2,16,24,20,20,15
Foxd4,0,0,0,0,0,0
Cbwd1,33,165,139,174,144,183
Snora19,0,8,13,5,11,5
Gm38437,0,8,13,5,13,5
Mir3084-1,0,8,13,5,13,5
Dock8,533,3547,3211,2418,1781,2027
Kank1,0,0,1,0,0,0
Dmrt1,0,0,0,0,0,0
Dmrt3,0,0,0,0,0,0
2610016A17Rik,0,0,0,0,0,0
Dmrt2,0,0,0,0,0,0
Smarca2,143,594,571,594,346,386
4931403E22Rik,0,0,1,3,0,0
Gm815,0,0,0,0,0,0
Vldlr,0,3,2,2,1,1
Kcnv2,0,0,0,0,0,0
D19Bwg1357e,207,755,767,1525,566,650
C030016D13Rik,3,4,3,4,1,2
Rfx3,14,61,57,37,28,44
Glis3,12,129,93,70,80,68
D930032P07Rik,0,0,0,0,0,0
Slc1a1,0,0,1,0,0,0
4430402I18Rik,1,2,8,5,6,3
Ppapdc2,15,168,131,118,70,70
Cdc37l1,91,360,359,484,255,319
Ak3,63,520,537,356,347,443
1700018L02Rik,0,0,2,0,1,0
Gm9895,0,0,0,0,0,0
Rcl1,27,189,171,201,195,197
Mir101b,0,0,0,0,1,1
Jak2,88,578,571,650,478,482
Insl6,4,45,23,46,28,23
Rln1,0,0,0,0,0,0
Plgrkt,24,234,205,175,140,179
Cd274,30,170,153,350,288,228
Pdcd1lg2,0,0,1,0,0,0
A930007I19Rik,0,4,4,3,1,2
Ric1,57,362,324,353,333,325
Ermp1,102,791,753,571,513,615
Mlana,0,0,0,0,0,0
9930021J03Rik,79,532,505,572,346,444
Ranbp6,21,151,128,131,121,131
Il33,0,0,0,0,0,0
Trpd52l3,0,0,0,0,0,0
Uhrf2,142,1154,1157,937,730,718
Gldc,0,6,3,2,7,1
Mbl2,0,0,0,0,0,0
Ppp1r2-ps3,1,5,3,0,7,10
Dkk1,0,0,0,0,0,0
Prkg1,5,6,9,17,6,14
Gm6642,0,0,0,0,0,0
Cstf2t,121,875,673,832,556,636
8430431K14Rik,0,0,2,0,1,0
A1cf,0,0,0,0,0,1
Asah2,43,381,384,353,282,331
Sgms1,153,770,701,1029,843,874
2700046G09Rik,1,6,6,8,12,8
Minpp1,35,328,327,296,276,303
Papss2,8,37,44,42,23,43
Atad1,104,951,837,703,773,780
Pten,344,2650,2565,1970,1862,1992
Rnls,3,25,15,20,10,16
Lipo1,45,309,279,257,264,256
Lipf,0,0,0,0,0,0
Lipk,0,0,0,0,0,0
Lipn,3,38,37,28,12,34
Lipm,0,2,1,3,1,0
Ankrd22,0,0,0,0,0,0
Stambpl1,37,339,306,244,228,265
Acta2,4,6,17,9,22,29
Fas,3,17,17,55,33,50
Ch25h,1,20,51,19,15,76
Lipa,1720,14023,11046,10159,9333,9449
Ifit2,108,694,745,952,397,576
Ifit3,286,1017,953,2139,571,751
Ifit1bl1,11,53,46,43,27,49
Ifit3b,189,600,648,1346,347,439
Ifit1bl2,3,17,13,10,1,10
Ifit1,97,914,967,890,647,852
Slc16a12,1,0,2,0,4,1
Pank1,7,73,71,42,32,53
Mir107,0,0,0,0,0,0
Kif20b,76,329,681,302,155,395
Htr7,0,0,0,0,0,0
Rpp30,29,105,140,134,118,149
Ankrd1,0,0,0,0,0,0
Pcgf5,24,170,159,139,128,145
Hectd2,0,28,12,22,13,16
1500017E21Rik,0,3,6,11,6,5
Ppp1r3c,0,0,0,0,0,0
Tnks2,184,1244,1177,1004,919,982
Fgfbp3,0,17,5,7,11,13
Btaf1,542,2264,2122,2753,1676,1830
Cpeb3,19,132,97,76,72,57
A330032B11Rik,0,0,0,0,0,0
March5,70,649,573,489,476,609
4931408D14Rik,0,0,0,1,1,0
Ide,170,1613,1586,1270,1070,1279
Kif11,102,868,1628,450,436,1153
Hhex,236,1005,787,1079,578,515
1700122C19Rik,0,0,0,0,0,0
Exoc6,90,422,421,338,235,310
Cyp26c1,0,4,0,0,5,0
Cyp26a1,0,0,0,0,0,0
Myof,715,4693,4035,4338,3090,3162
Cep55,27,197,468,93,91,296
Ffar4,0,1,0,0,0,1
Rbp4,0,0,0,1,0,0
Pde6c,0,0,0,0,0,0
Fra10ac1,51,81,62,234,75,62
Lgi1,0,0,0,0,0,0
Slc35g1,2,51,72,39,40,49
Plce1,0,0,0,0,0,0
Noc3l,143,698,639,912,591,615
Tbc1d12,62,248,168,226,148,152
Hells,77,312,376,346,211,347
Cyp2c55,0,0,0,0,0,0
Cyp2c65,0,0,0,0,0,0
Cyp2c66,0,0,0,0,0,0
Cyp2c53-ps,0,0,0,0,0,0
Cyp2c29,0,0,0,0,0,0
Cyp2c38,0,0,0,0,0,0
Cyp2c39,0,0,0,0,0,0
Cyp2c67,0,0,0,0,0,0
Cyp2c68,0,0,0,0,0,0
Cyp2c40,0,0,0,0,0,0
Cyp2c69,0,0,0,0,0,0
Cyp2c37,0,0,0,0,0,0
Cyp2c54,0,0,0,0,0,0
Cyp2c50,0,0,0,0,0,0
Cyp2c70,0,0,0,0,0,0
Pdlim1,1,3,4,3,2,6
Sorbs1,5,45,45,32,35,39
Aldh18a1,51,469,473,259,246,334
Tctn3,10,94,77,48,47,42
Entpd1,114,661,448,441,410,298
Ccnj,11,62,56,91,73,49
E030044B06Rik,0,0,1,0,0,0
Mir8092,0,7,4,7,1,5
Zfp518a,92,594,577,568,388,475
Blnk,108,827,607,875,566,509
Dntt,0,0,1,0,2,0
Opalin,0,0,0,0,0,0
Tll2,0,0,0,0,0,0
Tm9sf3,960,4268,4350,4942,3084,3625
Pik3ap1,1725,13734,9058,10846,7385,6637
Lcor,37,241,235,232,251,209
Mir8091,0,4,5,13,5,6
Slit1,0,5,2,0,2,0
Gm19424,0,1,0,0,0,0
Arhgap19,35,179,174,87,90,112
Frat1,7,17,18,7,7,6
Frat2,1,3,6,1,2,4
Rrp12,77,460,472,580,412,545
Pgam1,629,8890,9418,5377,7021,10615
Exosc1,28,190,192,222,183,167
Zdhhc16,18,204,186,157,158,231
Mms19,26,291,258,195,260,261
Ubtd1,49,331,263,246,247,261
Ankrd2,0,1,0,2,2,1
Hoga1,0,22,14,21,9,7
4933411K16Rik,0,1,4,2,1,0
Morn4,3,19,21,20,9,14
Pi4k2a,150,804,571,734,570,576
Avpi1,21,77,60,42,46,78
Marveld1,37,276,237,207,208,216
Zfyve27,26,227,165,194,196,188
Sfrp5,0,1,2,0,0,1
Golga7b,0,0,0,0,0,0
Mir3085,0,0,0,0,0,0
Crtac1,0,0,0,0,0,0
R3hcc1l,121,566,468,764,397,368
Loxl4,1,0,2,2,2,1
Pyroxd2,1,7,1,5,6,8
Hps1,39,278,239,217,198,244
Hpse2,0,0,0,0,0,0
Cnnm1,0,0,0,0,0,0
Got1,57,508,432,444,410,407
Nkx2-3,0,0,1,0,0,0
Slc25a28,32,226,170,204,204,176
BC037704,1,7,3,2,2,7
Entpd7,216,2012,1703,2048,1835,1705
Cox15,62,417,382,286,289,331
Cutc,12,78,48,54,48,37
Abcc2,0,3,9,1,2,3
Gm10768,0,0,0,0,0,0
Dnmbp,27,227,213,177,132,170
Cpn1,0,1,0,1,0,0
Cyp2c44,0,0,0,0,0,0
Erlin1,127,897,837,885,558,795
Chuk,118,746,638,694,575,641
Cwf19l1,15,106,107,87,91,139
Bloc1s2,17,191,154,177,136,147
Pkd2l1,0,0,0,0,0,0
Scd3,0,5,12,3,2,4
Scd2,112,1086,945,571,570,573
Mir5114,18,240,177,70,103,105
Scd4,1,2,5,5,2,5
Scd1,38,307,352,279,237,291
Wnt8b,0,0,0,0,0,0
Sec31b,0,4,8,6,5,3
Ndufb8,118,398,352,636,243,348
Hif1an,52,312,307,356,262,289
Pax2,0,0,0,0,0,0
Mir6405,0,0,0,0,0,0
1700039E22Rik,0,0,0,0,0,0
Fam178a,214,1137,1103,1089,737,875
4930414N06Rik,2,1,1,0,1,0
Sema4g,0,0,1,0,1,1
Mrpl43,54,223,262,291,138,218
Peo1,27,104,96,129,73,77
Lzts2,1,32,34,35,31,29
Pdzd7,0,1,0,1,1,0
Sfxn3,120,877,695,629,616,645
Kazald1,0,4,1,5,2,1
Tlx1,0,0,0,0,0,0
Lbx1,0,0,0,0,0,0
Btrc,23,162,148,166,90,124
Poll,8,45,45,32,35,55
Dpcd,44,140,153,264,84,133
Fbxw4,12,84,76,55,48,64
4933429K18Rik,0,0,0,0,0,0
Fgf8,0,0,0,0,0,0
Npm3,44,164,187,196,141,194
Mgea5,391,2084,1870,2680,1555,1620
Kcnip2,0,2,0,1,0,0
9130011E15Rik,52,277,278,277,184,196
Hps6,29,167,168,168,140,193
Ldb1,113,586,474,583,315,382
Pprc1,76,784,646,724,648,638
Nolc1,186,624,524,1458,474,755
Elovl3,0,1,0,0,1,0
Pitx3,0,0,0,0,0,0
Gbf1,72,642,616,512,436,561
Nfkb2,167,1585,1366,1672,1728,2075
Psd,1,13,12,24,11,13
Fbxl15,3,24,16,15,26,24
Cuedc2,117,1012,889,774,626,792
Mir146b,0,1,2,0,0,0
2310034G01Rik,2,0,1,2,1,0
Tmem180,10,101,86,78,58,97
Actr1a,166,1340,1204,1127,895,1197
Sufu,30,280,279,176,146,193
Trim8,308,2699,2089,1903,1608,1738
Arl3,76,124,136,327,62,91
Sfxn2,19,135,99,105,53,80
Wbp1l,116,949,837,764,673,724
Cyp17a1,0,0,0,0,0,0
2010012O05Rik,27,180,135,159,65,144
As3mt,3,70,56,61,40,47
Cnnm2,30,124,133,90,76,68
Nt5c2,219,1335,1095,1283,916,1043
Ina,2,17,20,10,6,13
Pcgf6,13,64,65,88,56,88
Taf5,20,185,183,147,102,159
Usmg5,80,461,422,475,235,339
Pdcd11,149,748,757,1169,697,818
Calhm2,17,196,176,112,126,134
Calhm1,0,0,0,0,0,0
Neurl1a,2,10,11,4,2,3
Sh3pxd2a,75,545,549,540,389,467
