Geneid,Control,Control,Control,M1,M1,M1,M2a,M2a,M2a,M2c,M2c,M2c
629849,0,1,0,0,0,0,0,0,0,0,0,0
380808,0,0,0,0,0,0,1,0,0,0,0,0
432702,0,0,1,7,10,9,0,0,0,5,1,0
668469,0,0,0,0,0,0,1,3,5,0,0,0
380809,0,0,0,0,0,0,0,0,0,0,0,4
668474,2,1,2,9,5,4,0,0,0,3,1,1
780864,0,0,0,0,0,0,0,0,0,0,0,0
668478,2,2,4,6,6,3,0,0,0,0,0,0
629859,0,0,0,0,0,0,0,0,0,0,0,0
629860,3,1,1,0,0,0,2,0,0,0,0,0
629863,0,0,0,0,0,0,0,0,0,1,0,0
629865,0,0,0,2,7,7,0,0,0,0,0,1
629866,0,0,0,0,0,0,0,0,0,0,0,0
629871,3,7,11,6,7,6,2,1,3,0,0,0
668493,0,0,0,0,0,0,0,0,0,0,0,0
382692,0,0,0,0,0,0,0,0,0,0,0,0
668497,0,0,0,0,0,0,0,0,0,0,0,0
780883,0,0,0,0,0,0,0,0,0,0,0,4
780884,0,0,0,0,0,0,0,0,0,0,0,0
780885,0,0,0,0,0,0,0,0,0,0,0,0
629884,5,11,12,2,5,6,0,0,0,5,2,0
629893,0,0,0,0,0,0,0,0,0,0,0,0
628614,0,0,0,1,0,0,0,0,0,0,0,0
629897,0,0,0,0,0,0,0,0,0,0,0,0
668517,0,0,0,0,0,0,0,0,0,2,2,3
780891,3,5,2,9,6,2,2,0,1,0,0,2
629906,0,1,0,12,6,5,0,0,0,3,2,4
629908,0,0,0,0,0,0,0,0,0,0,0,0
629915,0,0,0,4,4,4,4,1,1,0,0,0
629919,0,0,0,0,0,0,0,0,0,0,0,0
629925,0,0,0,0,0,0,0,0,0,0,0,0
640506,0,0,0,0,0,0,0,0,0,0,0,0
780929,0,1,5,0,0,0,0,0,0,0,0,0
382696,1,0,2,1,0,0,0,0,0,0,0,0
780931,9,5,5,6,6,5,1,1,1,3,1,0
629930,1,2,3,0,3,1,0,0,0,1,0,2
211331,7,7,9,1,1,0,1,0,2,2,2,1
780932,1,0,1,3,0,2,3,1,0,1,4,4
382695,0,0,0,0,0,0,0,0,0,0,0,0
780938,0,4,3,0,0,0,3,0,2,0,0,2
780939,5,6,4,3,3,4,0,0,2,6,4,2
432708,0,0,0,0,0,0,0,0,5,0,0,0
674018,0,0,0,1,2,1,0,0,0,0,2,0
668544,0,0,0,0,0,0,0,0,0,0,0,0
100502704,1,0,0,2,2,5,0,0,0,0,0,0
238448,0,0,0,0,0,0,0,0,0,0,0,0
668549,0,0,1,0,0,0,0,0,0,0,0,0
432709,2,0,0,0,0,0,0,0,0,0,0,0
780956,0,0,0,0,0,0,0,0,0,0,0,0
380823,9,3,7,0,7,1,1,1,1,2,6,4
636462,0,0,0,0,0,0,0,0,0,0,0,0
380824,0,0,0,0,0,0,0,0,0,0,0,0
435328,0,0,0,0,0,0,0,0,0,0,0,0
619833,2,6,4,0,0,0,0,0,0,0,0,1
780960,8,8,4,9,5,3,0,0,0,1,1,1
638634,0,0,0,0,0,0,0,0,0,0,0,0
619886,0,0,0,0,0,0,0,0,0,1,0,0
619916,4,4,0,0,2,3,0,0,0,2,4,3
100775172,0,0,0,0,0,0,0,0,0,0,0,0
668577,0,0,0,0,0,0,0,0,0,0,0,0
100775173,3,1,3,3,4,1,1,2,2,5,0,1
668582,0,0,0,0,0,0,0,0,0,0,0,0
622728,0,2,1,3,2,0,3,0,0,0,0,0
100775174,2,4,9,8,4,5,0,1,1,0,0,0
619994,0,1,2,3,4,0,0,0,0,0,1,0
213570,2,3,2,1,0,3,0,0,1,3,0,1
435331,1,0,0,0,0,0,0,0,0,0,0,0
668589,0,0,1,1,5,1,0,0,0,0,1,0
668591,11,11,7,10,6,9,4,8,4,6,5,1
100775175,0,2,1,8,10,3,0,0,1,1,4,3
620140,0,0,0,0,0,0,0,0,0,0,0,0
434609,0,0,0,1,2,6,0,0,0,0,0,0
668597,0,0,0,0,0,0,0,0,1,0,0,0
668599,0,0,0,0,0,0,0,0,0,0,0,0
56220,233,293,288,254,219,221,212,241,239,334,294,257
22355,1,0,5,0,1,0,2,7,3,1,2,2
217935,174,167,220,185,187,159,116,162,138,210,222,150
52635,1364,1371,1682,1221,1186,1093,1141,1311,1343,2014,1458,1398
100502747,5,10,3,10,9,6,8,5,5,15,6,6
319545,129,125,126,120,86,96,27,36,37,161,97,111
76044,2985,3136,3839,1882,1941,1707,550,751,671,5457,4310,3943
19276,0,0,0,0,0,0,0,0,0,0,0,0
627375,17,7,15,9,6,4,2,10,5,22,10,8
100038689,0,0,0,0,0,0,0,0,0,0,0,0
432713,0,0,0,0,0,0,0,0,0,0,0,0
387171,0,0,0,0,0,0,0,0,0,0,0,0
217944,984,802,1136,337,369,321,268,325,295,1533,1210,1104
217946,627,652,672,749,681,580,360,352,386,555,415,386
13411,2,4,2,3,6,4,0,2,5,0,0,6
20688,181,192,243,336,348,296,165,197,191,266,209,206
100384890,0,0,0,0,0,0,0,0,0,0,0,0
320145,0,0,0,0,0,0,0,0,0,0,0,0
77706,0,0,0,0,0,0,0,0,0,0,0,0
320910,1,0,0,10,5,4,47,45,39,0,0,0
238455,0,0,0,0,0,0,1,1,1,0,0,0
217951,0,0,0,0,0,0,0,0,0,0,0,0
73266,0,0,0,0,0,0,0,0,0,0,0,0
100504487,0,0,0,0,0,0,0,0,0,0,0,0
76937,1,2,11,2,3,0,0,0,0,4,3,3
73270,0,0,1,0,1,0,0,0,0,2,0,3
14569,10203,11965,12174,9125,8866,7728,7772,9426,8781,16407,12805,12077
105203,609,537,750,939,999,881,601,740,666,843,687,583
142688,204,247,265,639,596,500,225,307,291,299,224,211
70405,0,0,0,0,0,0,0,0,0,0,0,0
80796,0,0,0,0,0,0,0,0,0,0,0,0
494124,0,0,0,0,0,0,0,0,0,0,0,0
56349,381,354,390,268,227,212,153,162,150,395,318,299
238463,0,0,0,0,0,0,0,0,0,0,0,0
83428,0,0,0,0,0,0,0,0,0,0,0,0
105387,0,0,0,0,0,4,0,0,0,0,0,0
105349,2,0,3,0,0,0,0,0,0,0,1,1
27384,385,542,468,371,360,338,442,550,512,583,419,427
432720,0,0,0,0,0,0,0,0,0,0,0,0
111002,0,0,0,0,0,0,0,0,0,0,0,0
622402,47,57,42,32,21,23,88,89,71,57,30,41
83702,0,0,0,0,0,0,0,0,0,0,0,0
116852,0,0,0,0,0,0,0,0,0,0,0,0
77337,1,0,0,1,1,1,1,0,2,3,1,1
56043,361,442,501,359,374,314,291,357,314,541,394,432
432723,0,0,0,0,0,0,0,0,0,0,0,0
71867,0,0,1,0,1,0,0,0,0,1,0,0
23849,5081,6254,6092,7983,7779,6806,5607,6947,6420,8296,6427,5740
69617,1213,1286,1452,773,778,661,892,993,964,1762,1363,1255
56421,1407,1510,1745,5685,5495,4750,4219,5303,4950,2350,1809,1663
100039532,5,12,8,5,9,8,2,8,5,12,9,6
94191,0,0,0,0,0,0,0,0,0,0,0,0
207615,733,833,929,1127,1006,978,817,873,821,1219,938,918
319554,405,471,440,112,120,88,333,390,304,534,421,351
100039655,0,0,0,0,0,0,0,0,0,0,0,0
320581,0,0,0,0,0,0,0,0,0,0,0,0
69237,812,974,987,897,855,745,904,1044,1023,1232,954,819
217980,2411,2279,3049,2535,2385,2144,2689,3286,3025,4116,3100,2930
100039719,0,0,0,0,0,0,0,0,0,0,0,0
208440,446,392,547,774,737,633,697,941,861,862,586,591
66505,1974,1842,2304,2900,2801,2281,1208,1423,1384,2958,2164,2052
12671,4,7,13,571,538,474,0,1,0,8,6,3
664793,0,0,0,0,0,0,0,0,0,0,0,0
20191,0,0,2,17,20,16,2,1,1,1,0,0
328186,460,486,510,542,522,470,247,302,293,959,689,699
238505,1119,957,1513,1250,1210,1121,616,718,627,2542,1858,1814
100039826,12,9,20,13,7,13,10,10,13,27,12,11
11472,0,0,0,0,0,0,0,0,0,0,0,0
432725,0,0,0,0,0,0,0,0,0,0,0,1
217995,1089,1015,1364,1459,1355,1159,1068,1297,1252,3220,2391,2232
56048,1634,1585,1879,2184,2015,1840,1599,1869,1798,4095,3219,2916
171211,45,24,32,29,39,25,52,43,48,71,47,52
67475,982,1026,1216,1355,1377,1159,1252,1509,1525,1825,1336,1239
664862,1917,1953,2344,1033,955,838,2575,3052,2928,2924,2172,2043
18812,0,0,0,0,0,0,0,0,0,0,0,0
18811,0,5,0,0,0,0,0,0,0,0,1,0
107849,0,0,0,0,0,0,0,0,0,0,0,0
100039786,29,46,26,22,16,22,22,26,16,49,32,32
630663,0,1,1,0,0,0,1,0,0,0,0,0
83924,1749,1787,2097,735,704,707,2173,2943,2511,2039,1475,1470
18073,69,66,85,31,9,18,51,46,47,6,10,4
17101,1312,942,1643,1489,1551,1358,3254,4093,3661,3072,2226,2067
14706,2,0,1,0,1,0,1,0,2,6,6,1
97884,268,311,353,323,330,309,272,388,333,408,343,304
70430,353,379,425,396,407,326,380,440,404,497,432,357
14593,276,299,350,487,442,325,291,328,300,517,382,367
94246,924,1052,964,1299,1189,1037,813,988,929,1300,1063,969
94253,0,0,0,0,0,0,0,0,0,0,0,0
100862358,0,0,0,0,0,0,0,0,0,0,0,0
75398,210,307,277,252,257,209,173,268,238,358,281,277
19166,1683,2519,2002,2325,2103,1889,1314,1663,1501,2610,2100,2017
105351,133,156,152,145,115,129,144,188,158,162,149,140
670994,22,29,21,25,25,18,28,17,24,41,31,11
100504070,0,0,0,0,0,0,0,0,0,0,0,0
14634,6,11,9,2,2,3,1,6,0,1,0,0
71071,0,0,0,0,0,0,0,0,0,0,1,0
328190,0,0,0,0,0,0,0,0,1,5,0,0
16323,27,34,38,15,16,21,27,51,29,10,3,2
192136,6,9,2,4,10,4,2,11,5,6,3,6
66308,291,360,361,392,351,302,262,344,317,373,296,274
69562,1447,1340,1874,1887,1951,1631,1646,2036,1812,2454,1833,1637
100316665,2,5,5,4,7,1,3,9,0,7,2,2
56044,1322,1511,1483,1456,1386,1153,864,1073,1031,1579,1255,1157
67008,254,279,301,226,222,253,285,345,329,288,222,234
73992,0,0,0,0,0,0,0,0,0,0,0,0
218030,0,0,0,0,0,0,0,0,0,0,0,0
218035,1643,1746,1903,1585,1551,1325,1815,2349,2179,2837,2257,2041
218038,0,0,0,0,0,0,0,0,0,0,0,0
21641,0,0,0,0,0,0,0,0,0,0,0,0
21638,0,0,2,1,0,0,0,0,0,0,0,0
21640,0,0,0,0,0,0,0,0,0,0,0,0
21639,0,0,0,0,0,0,0,0,0,0,0,0
100126431,0,0,0,0,0,0,0,0,0,1,0,0
107573,0,1,0,0,0,0,0,0,0,1,7,4
21637,0,0,0,0,0,0,0,0,0,0,0,0
100126432,0,0,0,0,0,0,0,0,0,0,0,0
107575,0,0,0,0,0,0,0,0,0,0,0,0
107574,0,0,0,0,0,0,0,0,0,0,0,0
100126433,0,0,0,0,0,0,0,0,0,0,0,0
21636,0,0,0,0,0,0,0,0,1,0,0,0
21632,0,0,0,0,0,1,0,0,0,0,0,0
100126434,0,0,0,0,0,0,0,0,0,0,0,0
107576,0,0,0,0,0,3,0,0,0,3,2,0
76205,1071,1615,1384,2070,1961,1743,816,991,912,1534,1254,1134
105298,20,16,24,6,3,6,14,4,14,50,35,36
20379,0,0,0,0,0,0,1,4,0,1,2,0
73412,0,0,0,2,0,1,0,0,0,0,0,0
319293,4,2,4,16,12,11,0,1,0,7,0,9
353346,321,344,371,1526,1404,1143,30,31,37,292,229,209
432730,12,14,7,5,6,2,6,7,4,11,12,6
140580,2746,2606,3479,2456,2287,1949,1157,1468,1280,3430,2508,2320
665386,0,1,0,0,0,0,0,0,0,0,0,0
27052,262,288,308,2345,2337,2031,308,392,383,1503,1238,1159
258528,0,0,0,0,0,0,0,0,0,0,0,0
18341,0,0,0,0,0,0,0,0,0,0,0,0
258527,0,0,0,0,0,0,0,0,0,0,0,0
19720,721,771,849,659,675,627,420,509,526,968,747,659
100862095,0,0,0,0,0,0,0,0,0,0,0,0
14780,0,0,0,0,0,1,0,0,0,0,0,0
75512,0,0,0,0,0,0,0,0,0,0,0,0
258526,0,0,0,0,0,0,0,0,0,0,0,0
22758,140,120,130,139,128,101,136,148,105,186,128,121
72739,499,565,593,651,610,492,586,676,635,811,661,613
319207,3,6,0,4,1,1,5,4,3,6,2,4
432731,694,644,856,1102,1020,873,915,1053,1042,1019,919,853
100316752,0,0,0,0,0,0,0,0,0,0,0,0
66707,14,10,10,7,5,3,5,6,7,9,6,7
544922,26,24,30,28,25,21,26,16,21,39,22,19
100038371,1,0,2,0,0,0,1,1,1,0,0,2
93681,364,305,456,476,436,367,313,389,363,564,438,418
258280,0,0,0,0,0,0,0,0,0,0,0,0
404335,0,0,0,0,0,0,0,0,0,0,0,0
258533,0,0,0,0,0,0,0,0,0,0,0,0
258739,0,0,0,0,0,0,0,0,0,0,0,0
218066,0,0,0,0,0,0,0,0,0,0,0,0
258534,0,0,0,0,0,0,0,0,0,0,0,0
258536,0,0,0,0,0,0,0,0,0,0,0,0
258067,0,0,0,0,0,0,0,0,0,0,0,0
319185,2,6,6,0,1,1,1,1,1,7,0,0
319191,8,17,8,6,1,3,2,3,1,11,7,10
319152,9,8,8,3,2,0,1,3,0,9,0,2
319186,3,10,6,0,0,1,1,0,1,6,2,2
319159,2,6,5,1,2,1,1,2,1,12,1,0
319160,17,39,18,5,10,8,9,8,4,20,22,24
319169,20,31,13,2,7,1,1,3,1,37,53,6
319187,3,13,5,0,1,1,2,3,2,18,10,3
56702,12,25,15,8,6,2,2,4,7,29,11,12
319153,5,25,7,3,0,1,0,5,1,17,1,4
319170,2,9,5,3,1,1,2,0,0,2,2,2
319188,0,3,2,0,0,0,2,0,1,4,0,0
665596,2,8,2,0,1,0,4,2,4,3,5,1
665433,130,229,148,40,59,45,25,20,18,155,118,100
100041230,1,7,4,3,0,1,3,5,1,7,0,1
319161,7,13,6,0,0,0,0,4,1,8,2,3
319171,121,175,207,37,48,50,23,22,14,159,182,108
665622,1,3,0,0,0,1,0,0,0,1,0,1
100316716,0,0,0,0,0,0,0,0,0,0,0,0
193452,3,2,3,11,4,6,1,0,0,5,5,6
195236,0,0,0,0,0,0,0,0,0,0,0,0
54373,87,113,118,17,28,19,7,7,4,57,45,46
193453,1,0,1,0,0,0,0,0,1,0,0,1
319168,13,43,15,2,4,14,3,7,5,7,19,25
319184,6,6,5,2,1,1,0,0,1,6,4,1
319158,74,114,74,47,29,40,102,106,110,161,100,124
319167,60,79,76,18,26,23,9,16,7,57,47,51
319183,11,3,3,2,1,1,0,3,3,25,4,6
252912,0,0,0,0,0,0,0,0,0,0,0,0
252906,0,0,0,0,0,0,0,0,0,0,0,0
632534,0,0,0,0,0,0,0,0,0,0,0,0
252907,0,0,0,0,0,0,0,0,0,0,0,0
171259,0,0,0,0,0,0,0,0,0,0,0,0
626299,0,0,0,0,0,0,0,0,0,0,0,0
171257,0,0,0,0,0,0,0,0,0,0,0,0
100312484,0,0,0,0,0,0,0,0,0,0,0,0
171278,0,0,0,0,0,0,0,0,0,0,0,0
171254,0,0,0,0,0,0,0,0,0,0,0,0
171247,0,0,0,0,0,0,0,0,0,0,0,0
171246,0,0,0,0,0,0,0,0,0,0,0,0
171245,0,0,0,0,0,0,0,0,0,0,0,0
171255,0,0,0,0,0,0,0,0,0,0,0,0
171258,0,0,0,0,0,0,0,0,0,0,0,0
171270,0,0,0,0,0,0,0,0,0,0,0,0
632793,0,0,0,0,0,0,0,0,0,0,0,0
171251,0,0,0,0,0,0,0,0,0,0,0,0
171250,0,0,0,0,0,0,0,0,0,0,0,0
432735,0,0,0,0,0,0,0,0,0,0,0,0
171252,0,0,0,0,0,0,0,0,0,0,0,0
432736,0,0,0,0,0,0,0,0,0,0,0,0
171269,0,0,0,0,0,0,0,0,0,0,0,0
171277,0,0,0,0,0,0,0,0,0,0,0,0
171275,0,0,0,0,0,0,0,0,0,0,0,0
171249,0,0,0,0,0,0,0,0,0,0,0,0
171248,0,0,0,0,0,0,0,0,0,0,0,0
171253,0,0,0,0,0,0,0,0,0,0,0,0
171279,0,0,0,0,0,0,0,0,0,0,0,0
171273,0,0,0,0,0,0,0,0,0,0,0,0
171256,0,0,0,0,0,0,0,0,0,0,0,0
171272,0,0,0,0,0,0,0,0,0,0,0,0
171271,0,0,0,0,0,0,0,0,0,0,0,0
100312485,0,0,0,0,0,0,0,0,0,0,0,0
171274,0,0,0,0,0,0,0,0,0,0,0,0
100036518,0,0,0,0,0,0,0,0,0,0,0,0
74061,0,0,0,0,0,0,0,0,0,0,0,0
218100,341,407,469,335,354,304,329,398,391,559,457,433
30946,270,375,303,271,244,249,237,282,237,398,318,292
320842,5,5,7,8,10,6,4,10,17,3,4,6
100503351,2,1,3,1,0,2,0,0,1,6,0,3
12231,0,0,0,0,0,0,0,0,0,0,0,0
238555,0,0,0,6,3,4,0,0,0,0,0,0
100503366,0,0,0,0,0,0,0,0,0,0,0,0
69386,12,12,16,4,7,3,5,7,6,12,5,5
319173,0,0,0,0,0,0,0,0,0,0,0,0
97908,8,14,7,0,3,0,3,4,1,13,7,10
319182,10,16,15,4,3,1,2,6,5,25,8,6
260423,7,12,6,3,3,2,0,0,4,18,2,4
319157,3,23,12,2,5,3,1,1,0,11,1,6
14957,32,34,22,15,5,5,3,12,6,41,19,18
319151,8,29,13,2,7,5,3,9,0,37,7,7
319166,70,77,62,20,21,15,14,31,12,102,39,19
319181,16,16,27,9,10,10,27,35,30,38,26,24
319180,5,11,7,0,1,2,4,3,1,9,5,4
319165,11,38,45,4,5,2,5,4,3,28,17,10
319149,5,5,6,2,1,2,7,1,3,20,8,5
319156,11,28,13,9,10,6,2,2,4,26,4,4
319179,14,16,26,6,8,4,13,14,18,37,20,22
50709,13,33,31,11,9,10,3,9,4,43,13,11
319164,5,11,5,1,9,4,8,6,5,20,7,8
68024,222,324,273,77,92,75,643,769,811,615,508,445
107970,0,0,0,0,0,0,0,0,0,0,1,0
319155,8,11,8,1,0,2,1,0,0,11,2,8
15216,968,1154,1158,787,758,719,1364,1730,1537,2774,2208,2129
50708,514,805,622,161,142,106,1775,2197,1950,1228,875,834
319148,14,26,17,7,12,3,1,4,1,26,7,8
100504109,0,2,0,0,4,1,0,1,0,1,0,3
319178,6,4,3,2,2,1,0,2,3,8,1,3
319172,6,11,4,4,1,0,0,2,0,7,2,2
319150,3,4,5,2,0,0,0,0,0,7,4,0
326620,7,19,7,3,2,5,1,2,4,12,7,5
326619,6,13,11,4,0,2,1,5,1,4,3,3
360198,5,6,7,1,4,4,1,2,2,7,1,5
80838,8,4,4,1,1,1,1,3,1,7,2,1
214158,1,0,2,0,0,0,1,1,0,2,1,1
218103,0,0,0,0,0,0,0,0,0,0,0,0
105355,0,0,0,0,0,0,0,0,0,0,0,0
20504,0,0,0,0,0,0,0,0,0,0,0,0
319848,0,0,0,0,0,0,0,0,0,0,0,0
319177,0,0,0,0,0,0,0,0,0,0,0,0
319163,0,0,0,0,0,0,0,0,0,0,0,0
214189,0,0,0,0,0,0,0,0,0,0,0,0
68732,192,146,227,554,578,517,75,93,80,127,116,90
12763,225,206,300,48,45,35,24,22,22,65,37,54
100503456,0,0,1,0,0,0,0,0,1,0,0,0
76024,1,1,1,0,0,0,0,0,0,2,2,1
193385,79,109,140,129,134,130,17,22,23,86,76,88
320489,3,7,6,0,4,4,1,0,0,2,3,2
666145,1,2,4,5,2,0,0,0,0,4,0,0
57441,1392,1945,1600,938,931,764,448,527,450,1405,1170,1075
79555,22653,22516,27421,22538,21631,19046,13390,16266,15635,22472,17575,16094
66834,277,396,332,297,277,261,242,351,314,552,377,392
56196,488,640,626,446,466,359,263,344,327,656,527,479
210108,1,2,1,4,6,1,0,2,0,0,0,1
73326,0,0,0,0,0,0,0,0,0,0,0,0
214579,24,28,19,11,6,15,4,3,2,14,14,8
14756,396,329,501,446,376,403,324,434,421,652,511,443
380836,382,306,505,430,403,353,384,405,389,671,478,466
195208,0,0,0,0,0,0,0,0,0,0,0,0
22360,0,0,0,0,0,0,0,0,0,0,0,0
100503530,0,0,0,0,0,0,0,0,0,0,0,0
73576,0,0,0,0,0,0,0,0,0,0,0,0
15192,0,0,0,0,0,0,0,0,0,0,0,0
19109,0,0,0,0,0,0,0,0,0,0,0,0
18775,0,0,0,0,0,0,0,0,0,0,0,0
215028,0,0,0,0,0,0,0,0,0,0,0,0
215029,0,0,0,0,0,0,0,0,0,0,0,0
27372,0,0,0,0,0,0,0,0,0,0,0,0
18776,0,0,0,0,0,0,0,0,0,0,0,0
67000,0,0,0,0,0,0,0,0,0,0,0,0
19111,0,0,0,0,0,0,0,0,0,0,0,0
13529,0,0,0,0,0,0,0,0,0,0,0,0
66392,0,0,0,0,0,0,0,0,0,0,0,0
19112,0,0,0,0,0,0,0,0,0,0,0,0
74188,0,0,0,0,0,0,0,0,0,0,0,0
67310,0,0,0,0,0,0,0,0,0,0,0,0
73244,0,0,0,0,0,0,0,0,0,0,0,0
75596,0,0,0,0,0,0,0,0,0,0,0,0
19113,0,0,0,0,0,0,0,0,0,0,0,0
19114,0,0,0,0,0,0,0,0,0,0,0,0
18814,0,0,0,0,0,0,0,0,0,0,0,0
67505,0,0,0,0,0,0,0,0,0,0,0,0
56635,0,0,0,0,0,0,0,0,0,0,0,0
666317,0,0,0,0,0,0,0,0,0,0,0,0
19110,0,0,0,0,0,0,0,0,0,0,0,0
28078,0,0,0,0,0,0,0,0,0,0,0,0
100862257,78,140,77,104,99,84,84,96,82,129,81,80
72518,0,0,3,2,0,0,0,0,0,0,0,0
20677,188,251,244,32,33,25,162,178,166,207,191,149
77920,0,0,0,0,0,0,0,0,0,0,0,0
68916,260,283,298,278,260,204,197,259,234,399,273,262
13557,640,663,708,758,739,613,511,616,546,802,608,598
218121,398,481,510,114,108,96,87,137,110,390,307,287
11607,0,0,0,0,0,0,0,0,0,0,2,0
66694,1107,1803,1264,1522,1523,1255,1512,2004,1894,1844,1477,1409
75090,0,0,0,0,0,0,0,0,0,0,0,0
105352,937,1045,1047,672,702,605,600,717,692,1014,771,719
16364,155,145,165,77,56,58,1853,2259,2060,68,73,55
66482,1045,1232,1291,1343,1463,1202,1219,1462,1431,1679,1328,1157
100862264,0,2,0,0,3,0,0,0,2,0,0,0
210554,3,0,5,5,6,4,1,4,0,3,3,3
73924,0,0,0,0,0,0,0,0,0,0,0,0
15220,0,1,0,0,0,1,1,0,3,5,0,0
71307,0,0,0,0,0,0,0,0,0,0,0,0
100503631,0,0,0,0,0,0,1,0,0,0,0,0
14238,0,0,0,0,1,1,1,1,2,2,0,0
17300,5,14,9,8,1,3,4,9,10,1,0,1
218138,377,492,437,186,218,184,91,130,105,439,378,362
100503660,0,0,0,0,0,0,0,0,0,0,0,0
238564,0,0,0,0,0,0,0,0,0,0,0,0
78903,421,533,534,401,376,378,448,495,422,528,430,404
100862286,0,0,0,0,0,1,0,0,0,0,0,0
66222,58,48,41,16,18,18,38,64,41,81,52,51
380839,35,32,45,84,86,71,10,8,22,24,11,8
20708,142,202,174,1126,1082,1029,112,103,108,75,74,47
20723,243,276,273,1839,1662,1534,162,191,185,231,218,164
20706,13,9,11,2,0,4,467,557,562,4,6,4
100862294,0,0,0,0,0,0,0,0,0,0,0,0
282663,8,13,12,66,64,55,25,36,24,10,1,2
20707,0,0,0,0,0,0,0,0,0,0,0,0
20726,0,0,0,0,0,0,0,0,0,0,0,0
20710,0,0,0,0,0,0,0,0,0,0,0,0
20709,0,0,0,0,0,0,0,0,0,0,0,0
544923,0,0,0,0,0,0,0,0,0,0,0,0
93806,0,0,0,0,0,0,0,0,0,0,0,0
238568,0,0,0,0,0,0,0,0,0,0,0,0
435350,0,0,0,0,0,0,0,0,0,0,0,0
97848,0,0,0,1,0,0,0,0,0,0,0,0
20719,6395,8787,7403,4122,4063,3558,6074,7354,6859,11181,8947,8243
68808,22,40,41,46,41,37,23,38,27,44,28,28
18105,1191,1422,1454,1156,1173,937,868,1074,931,1921,1425,1336
19766,1973,2023,2102,2190,2275,1946,1884,2233,2089,3642,2721,2785
68021,263,302,299,206,166,166,185,233,204,373,299,281
22151,1374,1670,1602,799,768,712,2276,3067,2685,2405,1783,1710
432745,11,17,18,16,23,12,4,13,7,16,12,12
73710,37,45,61,9,2,8,50,67,61,99,71,63
100862316,0,0,0,0,0,0,0,0,0,0,0,0
69666,169,253,225,298,286,245,130,159,185,269,187,166
73102,14,13,3,24,29,30,12,8,12,16,15,17
66895,22,14,11,5,3,3,14,14,20,13,10,5
108161,0,0,0,0,0,0,0,0,0,0,0,0
19134,1610,1716,2088,1776,1807,1529,1677,1981,1955,2724,2038,1873
71864,0,0,0,0,0,0,0,0,0,0,0,1
66761,0,0,0,0,0,0,0,0,0,0,0,0
69123,0,4,0,0,0,0,1,2,0,1,0,0
23986,538,736,679,604,625,520,470,589,566,1034,720,741
100503727,0,0,0,0,0,0,0,0,0,0,0,0
100503742,0,0,0,0,0,0,0,0,0,0,0,0
12593,551,588,693,438,450,366,321,424,367,601,479,495
208366,66,84,75,42,57,42,32,53,46,90,63,73
76487,0,0,0,0,0,0,0,0,0,0,1,0
380840,154,185,169,110,151,113,92,100,115,171,160,147
100042773,336,341,389,328,299,268,272,353,297,505,413,359
69955,208,298,300,296,301,257,292,383,327,445,298,290
68404,8,21,17,0,0,0,0,0,2,1,1,0
74145,628,705,896,82,82,97,135,164,173,4652,3497,3369
17084,2138,2951,2593,9572,9297,7854,1421,1750,1627,6188,4865,4599
100042802,2,7,3,1,0,0,5,4,2,3,0,2
68750,2232,1846,2838,2147,2018,1817,2825,3369,2962,4730,3343,3164
107513,3089,3673,3740,2766,2668,2273,2974,3573,3482,4974,3847,3648
100862351,0,0,0,0,0,0,0,0,0,0,0,0
71213,8,7,4,4,6,5,6,18,7,8,8,11
71340,399,428,469,441,442,360,309,377,342,630,493,453
109620,2,1,6,2,0,2,1,5,0,3,2,0
67797,239,264,261,266,239,204,207,273,241,289,200,186
12161,0,1,1,0,0,1,0,0,0,0,0,1
105245,2796,3316,3427,2366,2305,2085,2343,2901,2746,4654,3530,3202
17828,178,262,287,192,200,191,303,343,359,330,252,236
66143,281,426,323,241,198,183,270,370,334,459,299,347
108652,235,266,245,315,321,243,393,513,486,350,282,242
218165,0,0,0,0,0,0,0,0,0,0,0,0
791406,0,0,0,0,0,0,0,0,0,0,0,0
21418,3,4,5,1,3,4,2,0,1,1,2,0
14538,67,80,81,119,93,103,16,15,8,507,372,325
100628630,0,0,0,0,0,0,0,0,0,0,0,0
100862098,0,0,0,0,0,0,0,0,0,1,1,0
68083,655,802,790,641,616,525,602,719,631,985,870,773
66154,1957,2489,2239,1694,1637,1423,1461,1894,1688,2759,2285,2102
17152,17,6,10,14,8,8,5,2,10,9,7,6
107889,8,8,5,0,1,1,0,0,0,6,3,6
637277,0,0,1,6,0,3,0,0,0,0,1,2
54326,1,1,4,3,4,0,1,0,0,1,2,2
108934,593,622,689,688,676,597,720,948,830,1099,843,828
18003,300,292,376,295,263,220,340,405,375,189,130,117
621976,841,750,982,1234,1139,983,857,1087,1002,1441,1116,1004
328231,2,1,0,2,0,0,0,1,0,0,0,0
109254,0,0,0,0,0,1,1,0,2,0,0,0
100038577,1,0,0,0,0,0,0,1,0,0,0,0
110521,1086,936,1407,2786,2759,2416,1848,2061,1957,1627,1165,1152
13614,3,1,0,18,25,24,67,71,81,0,1,1
218194,22,23,29,99,75,74,7,10,11,42,33,27
67046,155,145,155,113,88,112,81,102,96,170,158,141
328232,61,38,73,90,81,52,146,206,189,45,39,35
68346,60,76,81,86,91,64,26,44,52,95,67,52
70078,1037,1428,1260,932,879,826,573,679,656,1517,1096,1076
56705,1182,1416,1458,1519,1496,1282,1600,1934,1930,1857,1475,1328
